10,897.5,1.0007236915,13,22,4
104,606.0,0.504016920813,13,30,5
105,696.0,0.585137700146,13,30,5
113,434.0,0.53868744539,13,32,5
117,397.5,0.165501725779,13,58,4
118,440.0,0.29727430079,13,59,5
12,940.0,0.605885612422,13,20,4
120,541.6666666666666,0.325708166558,13,59,6
121,545.7142857142857,0.186310797824,13,58,7
123,574.0,0.493312010082,13,58,5
13,585.0,0.686212863769,13,21,6
131,573.75,0.235689250751,13,58,8
133,315.0,3.15796087411,13,59,4
135,433.3333333333333,0.444571417264,13,54,6
139,670.0,0.410526443739,13,55,4
14,961.25,0.626459281226,13,21,8
140,442.5,0.231921071828,13,53,4
143,606.1538461538462,0.176493054078,13,57,13
144,593.3333333333334,0.0504039496589,13,56,6
145,511.6666666666667,0.0524861081287,13,55,6
148,528.5714285714286,0.339555940338,13,51,7
149,512.0,0.3946077685,13,51,5
15,936.6666666666666,0.63964359733,13,21,6
150,542.5,0.204185862436,13,50,4
151,538.5714285714286,0.348641468386,13,50,7
154,548.0,0.584866636117,13,46,5
160,680.0,0.469390046831,13,45,5
162,579.0909090909091,4.72629393674,13,47,11
168,575.0,4.99311973152,13,44,4
170,723.3333333333334,4.93224909158,13,45,6
171,644.2857142857143,4.86246259597,13,45,7
25,936.25,0.55820898666,13,25,8
32,480.0,3.80425036986,13,1,3
35,346.6666666666667,3.29762674762,13,0,6
43,265.0,1.57109048116,13,15,4
54,477.5,3.3173854274,13,11,4
56,1048.0,4.07394181546,13,10,5
57,266.6666666666667,1.68932020547,13,9,6
59,320.0,1.88905704878,13,10,5
60,276.6666666666667,1.4263338878,13,10,3
61,263.3333333333333,1.09871451961,13,8,6
64,256.6666666666667,1.33276647107,13,9,3
67,568.5714285714286,0.258984834962,13,40,7
71,425.0,0.485598792217,13,39,4
84,460.0,0.334921100605,13,42,4
85,714.0,0.476934365877,13,42,5
88,492.0,0.388830800204,13,36,5
9,828.5714285714286,0.541915352707,13,22,7
98,562.8571428571429,0.547634601836,13,35,7
